id,area_sqft,lot_size_sqft,bedrooms,stories,parking_spaces,house_age_years,distance_to_city_km,school_quality_index,crime_index,price,total_rooms,yard_size_sqft,space_per_room,area_FB Area,area_NayaNazimabad,area_NorthNazimabad,area_PECHS
268,942,1287,2,1,0,6,18.44,6.51,9.57,223496.0,3,345,235.5,0,0,1,0
269,1536,2406,2,1,2,76,7.99,5.01,6.55,230556.0,3,870,384.0,0,0,0,1
270,1878,4546,4,3,0,15,6.63,3.630000000000001,6.79,343324.0,6,2668,268.2857142857143,0,0,0,1
271,2665,6791,5,1,0,42,5.9,6.81,4.98,560722.0,9,4126,266.5,0,0,0,1
272,938,2269,1,2,1,6,1.34,6.31,5.93,181584.0,2,1331,312.6666666666667,0,1,0,0
273,2498,4087,4,1,2,8,9.6,6.952173913043478,8.22,627811.0,7,1589,312.25,0,0,1,0
274,1806,4498,3,3,0,14,3.08,6.952173913043478,4.36,314700.0,5,2692,301.0,1,0,0,0
275,1211,2348,2,1,0,10,14.08,8.63,4.98,279974.0,4,1137,242.2,0,0,0,1
276,2077,6729,5,2,0,15,1.67,6.37,7.38,545425.0,10,4652,188.8181818181818,0,0,1,0
277,1919,3225,3,1,0,11,24.36,5.52,4.05,298141.0,5,1306,319.8333333333333,1,0,0,0
278,1440,4303,3,1,1,41,7.33,6.13,6.64,269579.0,4,2863,288.0,0,0,0,1
279,1842,3118,3,2,4,39,5.2,7.92,4.98,389948.0,5,1276,307.0,1,0,0,0
280,1569,4693,3,2,0,6,0.67,6.952173913043478,3.85,308348.0,5,3124,261.5,1,0,0,0
281,1868,3205,3,1,3,21,8.48,5.7,5.27,500330.0,5,1337,311.3333333333333,0,0,0,0
282,2197,5210,5,3,2,13,3.84,5.78,8.58,640986.0,9,3013,219.7,0,1,0,0
283,2752,4329,4,1,1,1,2.86,4.92,4.98,588544.0,7,1577,344.0,0,0,0,1
284,1057,2363,2,2,0,19,12.13,7.47,1.0,237645.0,3,1306,264.25,0,0,0,1
285,3080,9076,6,1,0,12,0.53,6.19,6.74,530454.0,11,5996,256.6666666666667,1,0,0,0
286,629,1377,1,3,2,19,12.04,4.08,1.29,106517.0,2,748,209.66666666666666,1,0,0,0
287,1709,4271,3,3,1,11,16.08,8.31,6.77,315897.0,5,2562,284.8333333333333,1,0,0,0
288,2153,3733,4,2,1,80,24.36,6.83,4.36,329593.0,7,1580,269.125,1,0,0,0
289,1969,5076,3,3,1,67,1.28,8.65,1.0,365407.0,5,3107,328.1666666666667,0,0,0,1
290,1426,3772,3,2,0,13,3.14,5.4,6.05,437892.0,4,2346,285.2,0,0,1,0
291,1675,4663,3,2,1,29,0.2,6.952173913043478,5.52,450059.0,6,2988,239.28571428571428,0,0,0,0
292,1504,2933,2,3,1,5,7.27,3.630000000000001,4.12,413011.0,4,1429,300.8,0,0,0,0
294,2310,5168,4,3,0,17,5.45,7.05,5.36,538114.0,7,2858,288.75,0,0,0,1
295,2014,5759,3,1,1,15,9.86,7.86,3.15,532339.0,6,3745,287.7142857142857,0,0,0,0
296,1384,3593,2,2,1,12,13.96,5.6,4.98,218144.0,3,2209,346.0,1,0,0,0
297,2340,3122,3,3,2,12,0.22,6.27,4.79,598213.0,6,782,334.2857142857143,0,0,0,0
298,1984,3825,3,3,1,15,13.58,6.47,6.44,471653.0,6,1841,283.42857142857144,0,0,0,1
299,2288,5618,4,3,2,33,8.85,6.952173913043478,4.84,554618.0,7,3330,286.0,0,0,0,1
300,2178,6748,3,2,1,2,7.52,8.34,4.53,421692.0,5,4570,363.0,1,0,0,0
301,1303,3712,2,3,2,10,5.5,7.88,5.42,296350.0,3,2409,325.75,0,0,0,1
302,1464,1821,2,1,0,1,5.72,8.32,6.76,363974.0,3,357,366.0,0,0,0,1
303,2248,6176,4,2,0,4,1.94,6.952173913043478,6.3,563563.0,7,3928,281.0,0,0,0,1
304,2166,3613,4,2,1,12,0.4,6.952173913043478,8.28,344012.0,7,1447,270.75,1,0,0,0
305,1787,3073,5,2,0,29,4.59,8.78,1.81,493313.0,9,1286,178.7,0,1,0,0
306,1870,5038,3,2,2,1,1.71,5.85,6.33,547553.0,5,3168,311.6666666666667,0,0,1,0
307,2567,8574,4,3,0,35,0.87,8.09,4.4,564377.0,6,6007,366.7142857142857,0,0,1,0
308,1445,4665,3,2,2,80,3.29,10.0,3.32,230262.0,5,3220,240.83333333333334,1,0,0,0
309,2128,4059,3,2,3,10,6.3,6.952173913043478,8.39,515672.0,6,1931,304.0,0,1,0,0
310,1679,5425,4,3,2,5,9.76,6.952173913043478,7.36,298573.0,7,3746,209.875,0,0,0,1
311,1669,4580,3,1,0,9,1.84,7.82,3.28,372908.0,5,2911,278.1666666666667,0,0,0,1
312,2459,8120,4,3,0,6,21.78,5.42,2.09,647736.0,8,5661,273.22222222222223,0,0,0,1
313,2295,3597,4,3,1,9,9.41,5.13,4.94,624296.0,7,1302,286.875,0,0,0,0
314,2288,7354,5,3,2,22,24.36,6.38,4.98,635603.0,10,5066,208.0,0,0,0,0
316,1813,6035,4,3,3,12,0.75,6.952173913043478,5.2,565937.0,7,4222,226.625,0,0,1,0
317,2209,5922,4,2,4,2,2.71,9.29,4.26,680863.0,7,3713,276.125,0,0,0,0
318,1614,2508,3,1,0,32,1.6,4.75,3.04,389796.0,5,894,269.0,0,0,0,1
319,1994,2685,3,2,2,15,6.73,6.952173913043478,1.8,510252.0,5,691,332.3333333333333,0,0,1,0
320,1722,4780,3,2,1,29,24.36,6.37,4.98,255392.0,5,3058,287.0,0,1,0,0
321,1858,2493,2,1,2,2,12.27,7.04,4.12,515638.0,3,635,464.5,0,1,0,0
322,2157,3960,4,3,1,19,5.74,6.57,3.39,329284.0,7,1803,269.625,1,0,0,0
323,1309,2965,1,3,1,11,14.85,6.952173913043478,3.29,373794.0,2,1656,436.3333333333333,0,0,1,0
324,3055,7099,5,2,0,23,0.43,6.952173913043478,6.34,553243.0,9,4044,305.5,0,0,0,1
325,1196,2157,2,2,4,6,6.99,9.96,5.16,315234.0,3,961,299.0,0,0,1,0
326,1071,1447,1,1,1,34,9.36,9.0,5.86,278098.0,2,376,357.0,0,0,0,1
327,2495,3923,4,3,0,20,2.07,3.81,5.32,551850.0,7,1428,311.875,0,0,0,1
328,2275,3119,4,1,1,8,3.16,6.57,4.98,587359.0,7,844,284.375,0,0,1,0
329,2174,7521,3,3,1,25,5.12,6.952173913043478,4.97,549244.0,5,5347,362.3333333333333,0,1,0,0
330,2177,4944,3,2,0,50,8.73,7.56,5.77,308226.0,4,2767,435.4,1,0,0,0
331,1793,2727,3,2,0,19,2.02,6.95,6.16,324888.0,6,934,256.14285714285717,1,0,0,0
332,1262,2173,3,2,0,40,0.2,6.952173913043478,5.56,283682.0,5,911,210.33333333333334,0,0,1,0
334,1394,3404,2,1,1,2,14.16,10.0,3.45,425240.0,3,2010,348.5,0,0,1,0
335,2385,3057,4,3,2,4,0.79,7.13,4.1,544102.0,7,672,298.125,0,0,0,1
336,1712,3588,3,2,3,42,0.21,8.47,5.04,367304.0,6,1876,244.57142857142858,0,0,0,1
337,1305,2188,1,1,0,2,1.69,7.55,5.78,341962.0,2,883,435.0,0,1,0,0
338,1607,2655,3,2,0,6,1.26,10.0,2.16,496348.0,5,1048,267.8333333333333,0,0,0,0
339,2048,6918,3,1,2,15,6.94,7.48,4.79,408097.0,5,4870,341.3333333333333,0,0,0,1
340,1462,3643,3,3,0,8,1.85,6.5,5.03,451210.0,6,2181,208.85714285714286,0,0,0,0
341,1307,3272,2,1,0,7,4.39,7.24,4.38,365916.0,3,1965,326.75,0,1,0,0
342,1946,3199,2,2,0,2,17.21,5.22,3.31,373274.0,3,1253,486.5,1,0,0,0
343,1947,4406,4,3,0,46,4.95,7.51,4.98,509932.0,7,2459,243.375,0,0,1,0
344,1496,2317,2,2,0,17,3.62,5.54,2.38,326949.0,4,821,299.2,0,1,0,0
345,1517,2396,2,1,0,11,3.89,4.82,6.15,447072.0,4,879,303.4,0,0,0,0
346,1939,5681,4,2,1,3,1.93,5.84,4.95,500290.0,7,3742,242.375,0,1,0,0
347,931,2351,1,1,0,24,16.75,8.09,4.28,184797.0,2,1420,310.3333333333333,1,0,0,0
348,956,1702,2,3,0,16,10.49,6.82,2.54,249381.0,3,746,239.0,0,0,1,0
349,1369,3563,2,2,1,1,19.3,7.43,3.52,295563.0,3,2194,342.25,1,0,0,0
350,1672,3601,3,3,1,4,0.58,7.16,6.59,460446.0,6,1929,238.85714285714286,0,0,1,0
351,1987,4352,3,1,0,1,16.08,6.952173913043478,7.42,552261.0,6,2365,283.85714285714283,0,0,1,0
352,2685,4382,5,2,3,79,0.35,4.73,5.4,401330.0,10,1697,244.0909090909091,1,0,0,0
353,2315,4844,4,2,0,12,5.6,7.83,3.67,607290.0,7,2529,289.375,0,0,0,0
354,1704,2318,4,3,1,43,23.17,10.0,1.92,401579.0,8,614,189.33333333333334,0,0,1,0
355,1789,2170,4,3,0,9,21.44,7.64,5.6,347329.0,8,381,198.77777777777777,1,0,0,0
356,1198,3267,1,1,1,4,3.82,5.57,5.79,309324.0,2,2069,399.3333333333333,0,0,0,1
357,1789,3011,4,2,1,39,1.03,6.37,3.35,481527.0,7,1222,223.625,0,0,1,0
358,1627,2787,2,3,3,4,7.28,10.0,5.98,370606.0,3,1160,406.75,0,0,0,1
359,1994,2796,4,2,2,43,2.78,7.37,6.14,554015.0,7,802,249.25,0,1,0,0
360,1304,3241,1,1,2,4,1.85,9.09,6.6,391235.0,2,1937,434.6666666666667,0,0,1,0
361,2112,2825,4,2,0,34,2.77,6.36,4.3,334022.0,7,713,264.0,1,0,0,0
362,2720,7115,4,3,1,13,7.23,8.83,3.95,374915.0,7,4395,340.0,1,0,0,0
363,1735,4378,3,2,1,66,3.35,7.18,5.35,289620.0,5,2643,289.1666666666667,1,0,0,0
364,2041,6196,3,3,1,6,5.38,7.51,1.86,415113.0,5,4155,340.1666666666667,1,0,0,0
365,2214,6989,3,1,1,2,11.31,6.7,4.49,431235.0,6,4775,316.2857142857143,1,0,0,0
366,1559,4160,2,1,0,21,4.35,4.48,4.98,281634.0,3,2601,389.75,0,0,0,1
367,1934,3192,3,2,0,28,6.5,9.32,3.6,453804.0,5,1258,322.3333333333333,0,0,0,1
368,1808,5946,3,2,2,18,0.76,8.01,5.91,412279.0,6,4138,258.2857142857143,0,0,0,1
369,1859,4108,3,1,0,19,3.49,10.0,3.23,510024.0,7,2249,232.375,0,0,0,1
370,1336,4051,4,3,2,61,1.03,6.952173913043478,4.05,257604.0,7,2715,167.0,0,0,0,1
371,1815,5214,2,3,0,5,18.09,7.13,4.45,334462.0,4,3399,363.0,0,1,0,0
372,2099,4261,4,1,1,10,5.78,6.31,5.96,496082.0,7,2162,262.375,0,0,0,1
373,2671,3310,5,1,0,30,1.54,8.45,7.3,772654.0,10,639,242.8181818181818,0,0,1,0
374,2376,8310,3,3,2,16,13.22,7.88,5.36,392244.0,5,5934,396.0,1,0,0,0
375,3092,9333,4,3,1,10,6.41,6.66,6.5,534078.0,7,6241,386.5,0,0,0,1
376,1340,4172,1,1,1,44,1.76,8.68,2.49,336491.0,2,2832,446.6666666666667,0,0,1,0
377,2323,5856,2,3,0,80,9.73,6.952173913043478,3.68,505831.0,3,3533,580.75,0,1,0,0
378,1910,2343,4,3,1,6,6.13,7.94,3.09,409744.0,6,433,272.85714285714283,0,0,0,1
379,3114,6246,6,3,3,0,9.26,6.952173913043478,6.72,828416.625,11,3132,259.5,0,0,1,0
380,1315,4217,3,1,2,34,7.01,8.99,6.62,242504.0,6,2902,187.85714285714286,1,0,0,0
381,1296,1570,3,2,3,3,9.7,6.48,1.22,256407.0,5,274,216.0,1,0,0,0
382,1440,4015,2,3,0,2,18.45,6.952173913043478,6.53,292382.0,4,2575,288.0,0,0,0,1
383,526,1648,2,1,2,10,14.38,6.952173913043478,9.31,203488.0,3,1122,131.5,0,0,1,0
384,1485,3857,3,1,0,4,6.81,9.87,5.13,372077.0,5,2372,247.5,0,0,1,0
385,1345,4514,2,2,1,5,8.83,4.31,7.91,181729.0,3,3169,336.25,1,0,0,0
386,1890,3502,4,2,0,9,4.28,8.41,5.2,599006.0,7,1612,236.25,0,0,0,0
387,2005,4025,4,3,1,3,12.25,6.54,3.79,427898.0,8,2020,222.77777777777777,0,0,0,1
388,2926,9053,6,2,1,10,4.24,7.88,3.7,512509.0,11,6127,243.83333333333334,1,0,0,0
389,2370,4815,5,1,1,2,0.78,6.19,1.63,676186.0,9,2445,237.0,0,1,0,0
390,1454,4220,2,3,1,8,6.13,8.56,7.57,470106.0,4,2766,290.8,0,0,1,0
391,1261,3968,2,2,0,20,6.97,6.1,3.25,398678.0,3,2707,315.25,0,0,0,0
392,2095,4418,3,3,1,10,22.89,6.952173913043478,7.36,375293.0,5,2323,349.1666666666667,1,0,0,0
393,1008,1744,1,3,0,4,8.39,6.952173913043478,2.69,260496.0,2,736,336.0,0,0,1,0
394,2899,6724,5,3,1,31,1.32,6.952173913043478,5.01,619166.0,9,3825,289.9,0,0,1,0
395,2508,4499,5,2,0,5,19.63,7.43,8.31,608635.0,9,1991,250.8,0,0,1,0
396,1518,2489,1,3,1,22,0.35,7.1,5.94,403531.0,2,971,506.0,0,0,0,0
397,772,2529,1,3,0,0,0.2,5.51,2.51,173293.0,2,1757,257.3333333333333,0,0,0,1
398,2612,4861,4,1,1,14,0.32,5.16,3.46,778417.0,8,2249,290.22222222222223,0,0,1,0
399,1731,3794,3,3,0,3,17.74,5.83,5.55,402158.0,6,2063,247.28571428571428,0,0,0,1
400,2543,4021,6,1,0,7,0.31,6.65,9.32,479359.0,11,1478,211.91666666666666,0,0,0,1
401,843,2839,1,1,0,50,6.07,6.91,4.21,153653.0,2,1996,281.0,1,0,0,0
402,1440,4886,2,1,3,30,0.59,6.952173913043478,4.34,342448.0,3,3446,360.0,0,0,0,1
403,1803,3037,3,1,1,55,1.07,8.37,4.4,466296.0,5,1234,300.5,0,1,0,0
404,1828,2614,3,2,1,80,1.09,6.952173913043478,5.24,261617.0,5,786,304.6666666666667,1,0,0,0
405,1530,2000,2,1,1,24,20.65,9.88,5.63,408328.0,4,470,306.0,0,1,0,0
406,2174,7205,3,2,0,18,3.44,8.99,5.25,563156.0,5,5031,362.3333333333333,0,0,0,0
407,1159,3312,2,2,2,6,3.13,6.67,5.09,372107.0,4,2153,231.8,0,0,0,1
408,1715,5023,3,3,1,2,5.77,6.5,1.0,276245.0,5,3308,285.8333333333333,1,0,0,0
409,1872,2424,4,3,2,17,23.6,6.952173913043478,4.98,409509.0,7,552,234.0,0,0,0,1
410,2109,5677,4,2,0,23,10.1,6.58,4.39,597969.0,6,3568,301.2857142857143,0,0,0,0
411,2227,6864,2,2,0,12,7.01,8.67,7.42,510833.0,3,4637,556.75,0,0,0,1
412,1125,2140,1,1,1,38,6.55,6.19,3.66,244988.0,2,1015,375.0,0,0,1,0
413,880,1895,1,2,1,1,9.3,7.83,2.69,264879.0,2,1015,293.3333333333333,0,0,0,1
414,2567,7756,5,2,2,26,9.33,4.91,9.57,633897.0,10,5189,233.36363636363637,0,0,0,1
415,1999,4239,3,3,1,15,2.01,6.55,5.44,480588.0,5,2240,333.1666666666667,0,1,0,0
416,1351,2199,3,1,0,27,18.81,7.48,3.18,283336.0,5,848,225.16666666666666,0,1,0,0
418,1869,6258,3,3,2,12,1.47,8.64,5.76,407565.0,5,4389,311.5,1,0,0,0
419,2508,7212,4,2,1,10,24.36,6.2,7.33,650578.0,7,4704,313.5,0,0,1,0
420,1841,4180,2,1,0,7,6.51,6.952173913043478,5.98,307870.0,4,2339,368.2,0,0,0,1
421,3036,4712,4,3,1,33,4.87,5.94,4.94,689621.0,7,1676,379.5,0,1,0,0
422,2853,6748,7,3,2,2,7.66,6.952173913043478,3.05,600902.0,13,3895,203.78571428571428,1,0,0,0
423,1651,4097,3,3,0,33,21.11,6.952173913043478,1.9,435348.0,4,2446,330.2,0,0,1,0
424,2383,4506,5,2,1,7,1.8,10.0,3.27,623527.0,9,2123,238.3,0,0,1,0
425,2187,6793,3,2,2,9,4.97,8.52,6.67,468104.0,5,4606,364.5,0,0,0,1
426,2621,9089,5,2,1,26,11.58,8.53,3.36,610028.0,10,6468,238.27272727272728,0,0,0,1
427,1221,4168,2,2,0,42,4.84,5.3,7.35,250301.0,3,2947,305.25,0,0,0,1
428,2212,5759,4,3,2,80,1.32,6.952173913043478,3.09,553247.0,7,3547,276.5,0,0,1,0
429,2435,4676,4,2,0,66,14.24,7.57,3.61,404154.0,7,2241,304.375,1,0,0,0
430,745,2425,1,2,0,23,0.67,6.952173913043478,4.59,194879.0,2,1680,248.33333333333334,0,0,0,1
431,1090,2213,1,1,0,14,7.81,4.59,5.78,179336.0,2,1123,363.3333333333333,0,0,0,1
432,576,1210,1,1,1,1,0.7,7.37,3.09,215065.0,2,634,192.0,0,1,0,0
433,1638,4140,2,2,0,39,10.55,5.63,4.98,236845.0,3,2502,409.5,1,0,0,0
434,2231,7496,4,2,1,2,10.23,6.65,5.5,734496.0,7,5265,278.875,0,0,1,0
435,2701,3902,4,2,0,4,1.15,7.56,5.93,658349.0,7,1201,337.625,0,0,1,0
436,1844,5379,4,1,2,7,4.88,6.64,4.59,491795.0,7,3535,230.5,0,1,0,0
437,2777,9161,4,1,1,23,10.08,6.952173913043478,4.71,695704.0,7,6384,347.125,0,0,0,0
438,972,1579,3,1,2,18,2.28,5.59,2.46,303814.0,5,607,162.0,0,0,1,0
439,778,2233,1,2,1,18,13.66,6.952173913043478,4.98,242135.0,2,1455,259.3333333333333,0,0,0,1
440,1767,2546,3,2,3,5,3.75,6.95,6.31,450315.0,5,779,294.5,0,0,1,0
441,2030,6962,5,3,1,16,1.38,6.952173913043478,6.62,402134.0,9,4932,203.0,1,0,0,0
442,1780,5685,3,3,1,10,8.45,6.952173913043478,4.94,336795.0,5,3905,296.6666666666667,1,0,0,0
443,560,795,1,1,0,4,11.31,7.94,4.98,142332.0,2,235,186.66666666666666,1,0,0,0
444,1747,5606,2,3,0,2,4.1,6.35,7.29,326021.0,4,3859,349.4,0,0,0,1
445,1017,3200,2,1,2,5,0.36,5.1,7.88,334548.0,4,2183,203.4,0,0,0,0
446,2202,7345,3,3,1,0,24.36,6.952173913043478,7.35,369208.0,7,5143,275.25,0,0,0,1
447,2020,4234,4,3,1,36,1.33,8.27,2.95,314673.0,7,2214,252.5,1,0,0,0
448,1236,4075,2,1,0,1,18.24,6.952173913043478,5.07,352472.0,3,2839,309.0,0,0,0,1
449,1492,3905,3,3,1,21,4.14,6.28,9.21,389817.0,5,2413,248.66666666666666,0,0,0,1
450,1164,2084,2,3,2,17,6.47,4.79,6.08,341275.0,3,920,291.0,0,0,0,0
451,1762,2327,3,1,2,23,24.36,6.69,1.0,446397.0,5,565,293.6666666666667,0,0,1,0
452,2373,5092,3,2,1,17,3.64,7.93,5.15,629394.0,5,2719,395.5,0,0,1,0
453,1209,3017,2,3,1,25,3.09,4.17,4.33,353293.0,3,1808,302.25,0,0,1,0
454,2102,4732,4,3,1,14,0.27,5.98,4.98,434808.0,7,2630,262.75,1,0,0,0
455,1482,2879,3,1,2,21,8.24,5.03,5.03,265548.0,6,1397,211.71428571428572,1,0,0,0
456,1324,4309,3,2,0,3,5.42,5.81,5.6,368744.0,5,2985,220.66666666666666,0,0,1,0
457,1736,5112,3,2,0,13,7.03,6.952173913043478,4.02,408842.0,5,3376,289.3333333333333,0,0,0,1
458,1179,2661,1,2,0,39,5.99,9.57,2.72,253824.0,2,1482,393.0,0,0,0,1
459,1468,5121,2,2,0,7,0.37,7.33,4.36,329636.0,3,3653,367.0,0,0,0,1
460,1081,2138,2,1,0,39,4.23,6.28,4.98,373481.0,4,1057,216.2,0,0,1,0
461,2979,6866,5,2,4,7,1.79,10.0,3.87,782682.0,9,3887,297.9,0,0,0,1
462,1821,5445,3,1,0,3,2.68,8.42,7.31,447608.0,6,3624,260.14285714285717,0,0,1,0
463,1380,2086,3,1,0,75,19.7,3.630000000000001,3.53,313208.0,5,706,230.0,0,0,0,0
464,1928,6148,4,3,0,12,8.92,8.49,4.61,613301.0,7,4220,241.0,0,0,1,0
465,1733,5562,3,3,1,21,5.55,5.33,6.82,341810.0,5,3829,288.8333333333333,0,1,0,0
467,2169,3647,2,1,2,2,8.89,6.77,4.98,486666.0,3,1478,542.25,0,0,0,0
468,2255,6505,3,2,0,13,2.17,7.37,1.67,522027.0,5,4250,375.8333333333333,0,0,0,1
469,1482,3566,2,3,2,7,1.81,7.0,3.77,240640.0,3,2084,370.5,1,0,0,0
470,1455,3150,3,1,1,0,3.2,5.47,6.15,294911.0,6,1695,207.85714285714286,0,0,0,1
471,1635,3336,4,3,2,21,0.2,9.5,9.57,244473.0,7,1701,204.375,1,0,0,0
472,419,1105,1,1,0,14,7.4,8.89,4.18,182696.0,2,686,139.66666666666666,0,0,0,1
473,891,1589,2,3,2,42,2.56,7.85,3.83,161097.0,4,698,178.2,1,0,0,0
474,2620,7495,4,2,3,23,10.01,7.02,5.05,593555.0,7,4875,327.5,0,0,1,0
475,2787,6545,4,3,2,10,2.65,7.56,4.98,568831.0,7,3758,348.375,0,0,0,1
476,1651,5138,3,3,0,12,2.62,9.16,6.48,322782.0,5,3487,275.1666666666667,1,0,0,0
478,1987,2526,3,2,1,2,9.19,10.0,6.48,431177.0,6,539,283.85714285714283,0,0,0,1
479,3427,6023,6,3,1,2,10.42,6.14,4.0,828416.625,12,2596,263.61538461538464,0,0,0,1
480,2472,7219,3,2,3,8,1.43,7.93,5.22,465951.0,6,4747,353.14285714285717,0,0,0,1
481,1723,5215,3,2,0,4,7.03,6.952173913043478,4.52,402188.0,5,3492,287.1666666666667,0,0,0,1
482,1227,3015,2,1,0,32,8.18,8.11,6.95,276849.0,3,1788,306.75,0,0,0,0
483,836,2113,1,3,1,2,13.47,6.42,1.96,287636.0,2,1277,278.6666666666667,0,0,0,1
484,1922,4602,3,3,0,4,0.37,6.952173913043478,4.2,499517.0,6,2680,274.57142857142856,0,0,1,0
486,947,1657,2,2,0,3,5.98,6.43,4.98,207562.0,3,710,236.75,0,0,0,1
487,1412,2171,1,1,1,0,6.57,8.06,4.8,389256.0,2,759,470.6666666666667,0,0,1,0
488,1151,2911,3,1,0,35,17.88,7.84,6.1,266007.0,6,1760,164.42857142857142,0,0,0,1
489,2812,9333,4,3,1,25,1.61,10.0,2.88,630459.0,7,6521,351.5,0,0,0,1
490,2329,6396,5,3,1,80,17.42,8.01,1.48,445439.0,9,4067,232.9,0,0,0,1
491,1795,4765,3,1,1,36,0.68,9.0,4.98,367373.0,5,2970,299.1666666666667,0,0,0,1
492,2688,5847,5,3,1,12,8.39,6.952173913043478,4.98,567178.0,9,3159,268.8,0,1,0,0
493,1846,5673,3,2,4,13,0.8,7.96,5.71,466342.0,5,3827,307.6666666666667,0,0,0,1
494,1283,2492,2,2,1,6,3.4,6.952173913043478,4.9,387105.0,4,1209,256.6,0,1,0,0
495,2714,9206,5,1,2,10,2.76,6.32,4.98,769317.0,9,6492,271.4,0,0,1,0
496,2123,4308,4,3,0,7,0.2,6.86,4.98,487331.0,8,2185,235.88888888888889,0,0,0,1
497,1178,2278,3,1,1,46,2.38,9.21,3.63,287064.0,5,1100,196.33333333333334,0,0,0,1
498,1686,5155,3,3,1,3,24.36,7.23,6.51,506565.0,5,3469,281.0,0,0,0,0
499,1275,1762,2,2,1,3,17.65,5.42,5.66,343303.0,3,487,318.75,0,0,0,1
500,970,2651,1,1,1,0,3.93,5.69,6.18,167706.0,2,1681,323.3333333333333,1,0,0,0
501,2356,5824,5,3,1,9,5.23,4.85,4.69,369777.0,9,3468,235.6,1,0,0,0
503,961,3329,2,2,0,38,6.85,6.39,4.98,194904.0,3,2368,240.25,0,0,0,1
504,2138,4943,3,2,0,0,3.12,6.952173913043478,3.82,595806.0,5,2805,356.3333333333333,0,0,1,0
505,1410,1991,1,2,2,12,13.57,5.55,5.04,420826.0,2,581,470.0,0,0,1,0
506,1508,4132,3,1,1,6,12.45,9.34,4.98,455463.0,6,2624,215.42857142857142,0,0,1,0
507,1445,1785,2,3,1,42,1.63,4.86,3.98,373953.0,4,340,289.0,0,0,1,0
508,1282,1967,2,1,2,35,0.59,6.24,7.34,300624.0,4,685,256.4,0,0,0,1
510,1301,4352,2,1,2,16,8.62,10.0,4.34,388865.0,4,3051,260.2,0,1,0,0
511,1962,6398,3,1,2,3,14.85,6.83,4.92,452145.0,5,4436,327.0,0,1,0,0
512,1770,4151,3,2,1,28,8.33,10.0,3.57,415471.0,5,2381,295.0,0,0,1,0
513,1657,3354,3,1,0,7,7.39,3.630000000000001,5.5,457661.0,6,1697,236.71428571428572,0,0,0,1
514,1255,3137,2,3,0,15,3.34,7.93,4.75,238091.0,4,1882,251.0,1,0,0,0
515,1454,4249,4,1,0,34,24.36,7.93,5.46,306449.0,7,2795,181.75,1,0,0,0
516,2253,3459,5,1,1,12,23.99,6.13,3.31,514981.0,9,1206,225.3,0,0,0,1
517,2101,5766,3,1,2,76,24.36,6.952173913043478,2.88,317728.0,4,3665,420.2,1,0,0,0
518,1213,2006,1,2,1,4,0.2,6.952173913043478,5.71,237289.0,2,793,404.3333333333333,0,0,0,1
519,1860,6347,3,1,1,21,2.56,5.88,5.24,360953.0,5,4487,310.0,1,0,0,0
520,2251,6697,4,2,1,24,5.61,6.952173913043478,8.25,482245.0,8,4446,250.11111111111111,1,0,0,0
521,798,2129,3,1,1,36,12.28,5.49,2.47,299836.0,6,1331,114.0,0,0,1,0
522,2126,5059,3,1,1,7,0.38,5.82,7.24,513412.0,5,2933,354.3333333333333,0,0,1,0
523,1402,2046,3,1,0,7,2.1,6.952173913043478,3.46,442670.0,6,644,200.28571428571428,0,0,1,0
524,2142,3368,3,3,2,11,2.44,3.630000000000001,4.98,483792.0,5,1226,357.0,0,0,1,0
525,1342,4151,2,3,2,42,1.62,6.952173913043478,5.5,355262.0,3,2809,335.5,0,0,1,0
526,717,1831,1,3,3,1,20.9,9.99,4.57,193548.0,2,1114,239.0,0,0,1,0
527,823,2078,1,2,2,4,8.0,6.8,4.98,208849.0,2,1255,274.3333333333333,0,0,0,0
528,1829,3886,4,2,1,2,5.22,9.92,1.0,344689.0,7,2057,228.625,1,0,0,0
529,1956,4090,4,3,2,14,15.49,6.952173913043478,5.39,316342.0,8,2134,217.33333333333334,1,0,0,0
530,1257,2010,2,1,2,20,2.08,6.952173913043478,5.82,246026.0,3,753,314.25,0,0,0,1
531,2183,4423,4,3,1,21,2.88,8.54,4.95,501225.0,7,2240,272.875,0,0,0,1
532,803,1853,1,3,0,21,5.62,6.56,3.61,170751.0,2,1050,267.6666666666667,0,1,0,0
533,1760,4926,3,3,2,0,10.05,8.38,2.33,361097.0,5,3166,293.3333333333333,1,0,0,0
534,1073,3690,2,1,1,17,4.99,6.952173913043478,6.08,319742.0,4,2617,214.6,0,0,0,1
535,1409,2371,3,2,1,37,4.86,9.39,3.22,347328.0,4,962,281.8,0,0,1,0
536,1828,5979,3,3,1,7,1.09,8.31,4.05,489871.0,6,4151,261.14285714285717,0,1,0,0
537,1284,2876,3,3,0,28,8.74,6.1,2.2,317534.0,5,1592,214.0,0,0,1,0
538,1569,1989,2,3,0,0,6.17,8.67,4.98,262533.0,3,420,392.25,1,0,0,0
539,2404,7635,4,2,0,26,24.36,8.93,3.55,445025.0,6,5231,343.42857142857144,0,0,0,1
540,1454,3529,3,2,4,47,3.46,6.952173913043478,6.07,347648.0,6,2075,207.71428571428572,0,0,1,0
541,2301,5665,3,3,1,3,8.39,7.14,5.98,479552.0,5,3364,383.5,0,0,0,1
542,1122,1710,3,3,2,32,3.6,6.952173913043478,1.0,298528.0,5,588,187.0,0,0,0,1
